,xfix,yfix,fixdur,fixnum,t0,t1,s0,s1,item,phase,xfix_raw,yfix_raw
70152,496.42744120879007,265.493236263737,161.87214350000002,1,3.50565e-05,0.1619072,1,182,6357,Target,496.42744120879007,265.493236263737
70153,364.840964661655,377.998661654135,236.2786,2,0.1944006,0.43067920000000004,219,484,6357,Target,364.840964661655,377.998661654135
70154,348.78895952712,485.60585187760904,644.2076999999999,3,0.4562173,1.100425,513,1231,6357,Target,348.78895952712,485.60585187760904
70155,320.08354901960803,458.936916666667,219.6803,3,0.16512079999999998,0.3848011,152,355,6357,Prob,320.08354901960803,458.936916666667
70156,399.588919871796,365.08062147435896,337.84749999999997,4,0.41931759999999996,0.7571651,386,697,6357,Prob,399.588919871796,365.08062147435896
70157,363.81022413793096,482.16000229885003,187.80339999999998,5,0.7845977,0.9724011,722,895,6357,Prob,363.81022413793096,482.16000229885003
70158,344.776970760235,349.2687,185.12400000000002,6,1.007524,1.192648,927,1097,6357,Prob,344.776970760235,349.2687
70159,273.296410714286,328.705439285715,179.943,7,1.216477,1.39642,1118,1285,6357,Prob,273.296410714286,328.705439285715
70160,585.0968825,320.601666875001,142.92750852999998,1,2.3491469999999998e-05,0.142951,1,160,6358,Target,585.0968825,320.601666875001
70161,346.74921153846196,276.0538,160.4959,2,0.1794589,0.3399548,200,381,6358,Target,346.74921153846196,276.0538
70162,334.845787804878,383.718026219512,144.5004,3,0.37233829999999996,0.5168387,418,581,6358,Target,334.845787804878,383.718026219512
70163,356.12980798611,456.42440902777804,253.5192,4,0.5464715,0.7999906999999999,615,902,6358,Target,356.12980798611,456.42440902777804
70164,375.79273072100403,468.825458934169,284.3295,5,0.8159125,1.100242,920,1238,6358,Target,375.79273072100403,468.825458934169
70165,349.474100966183,321.460458454106,223.7359,2,0.16760770000000003,0.39134359999999996,155,361,6358,Prob,349.474100966183,321.460458454106
70166,345.56068666666704,474.166927619048,225.48560000000003,3,0.42938930000000003,0.6548748999999999,396,605,6358,Prob,345.56068666666704,474.166927619048
70167,363.56323020833395,333.0,102.16329999999999,4,0.6846325,0.7867958,632,727,6358,Prob,363.56323020833395,333.0
70168,38.2704935897441,275.718895512821,141.95744883,1,2.8551170000000003e-05,0.141986,1,156,6359,Target,38.2704935897441,275.718895512821
70169,365.183170807453,383.094653726708,293.38419999999996,2,0.179649,0.47303320000000004,199,520,6359,Target,365.183170807453,383.094653726708
70170,355.96002910602897,474.350576715177,423.44599999999997,3,0.4997456,0.9231915999999999,550,1030,6359,Target,355.96002910602897,474.350576715177
70171,350.694503067484,329.972352147239,142.76129999999998,4,0.9577326999999999,1.100494,1069,1231,6359,Target,350.694503067484,329.972352147239
70172,333.364846268656,280.506555970149,292.0004165,1,0.0006172835,0.29261770000000004,1,268,6359,Prob,333.364846268656,280.506555970149
70173,350.85420911528297,379.05428364611396,421.84350000000006,2,0.3185147,0.7403582,291,663,6359,Prob,350.85420911528297,379.05428364611396
70174,357.479634269663,281.37401516854,191.11610000000002,3,0.7689339,0.96005,689,866,6359,Prob,357.479634269663,281.37401516854
70175,296.399866860466,177.271435465116,153.99637868,1,2.602132e-05,0.1540224,1,172,6360,Target,296.399866860466,177.271435465116
70176,324.05678906250097,279.341430078125,225.15529999999998,2,0.1920019,0.4171572,215,470,6360,Target,324.05678906250097,279.341430078125
70177,338.87356329114,413.34490284810096,277.61240000000004,3,0.4540406,0.731653,512,827,6360,Target,338.87356329114,413.34490284810096
70178,356.62657222222197,499.540122777777,176.0845,4,0.7622414000000001,0.9383259,862,1041,6360,Target,356.62657222222197,499.540122777777
70179,349.38805921052597,330.739148026316,132.7188,5,0.9681281999999999,1.100847,1075,1226,6360,Target,349.38805921052597,330.739148026316
70180,303.388267054264,315.833417054264,277.108277,1,0.001058923,0.2781672,1,258,6360,Prob,303.388267054264,315.833417054264
70181,362.964653386455,355.344268924303,560.154,2,0.30085959999999995,0.8610136,279,780,6360,Prob,362.964653386455,355.344268924303
70182,300.381154098362,309.90296295082,269.6384,2,0.18025,0.4498884,204,508,6361,Target,300.381154098362,309.90296295082
70183,332.089164978293,464.66996049204005,614.4729,3,0.48618009999999995,1.100653,547,1237,6361,Target,332.089164978293,464.66996049204005
70184,649.2041690476191,124.44675952381,135.948402,1,0.001191198,0.1371396,1,126,6361,Prob,649.2041690476191,124.44675952381
70185,317.867446875,315.95380833333303,103.0057,2,0.1886575,0.2916632,173,268,6361,Prob,317.867446875,315.95380833333303
70186,339.055695890411,463.1194,157.5316,3,0.32848299999999997,0.48601459999999996,302,447,6361,Prob,339.055695890411,463.1194
70187,357.472715358362,488.959381228669,317.523,4,0.5073715999999999,0.8248946,467,759,6361,Prob,357.472715358362,488.959381228669
70188,327.115077622378,310.018187062937,312.4008,5,0.8570002,1.169401,789,1074,6361,Prob,327.115077622378,310.018187062937
70189,362.13797999999997,470.2696425,42.7029999999999,6,1.207281,1.249984,1107,1146,6361,Prob,362.13797999999997,470.2696425
70190,265.268743083005,346.958778260869,224.2644015,1,2.52985e-05,0.22428969999999998,1,253,6362,Target,265.268743083005,346.958778260869
70191,362.370913461539,481.61614375,183.8247,2,0.2570404,0.4408651,290,497,6362,Target,362.370913461539,481.61614375
70192,351.32202840909105,504.90565284090894,154.79790000000003,3,0.4560352,0.6108331,514,689,6362,Target,351.32202840909105,504.90565284090894
70193,370.769871794871,357.8795469428,449.5843,4,0.6461737,1.095758,729,1235,6362,Target,370.769871794871,357.8795469428
70194,91.33915781249979,220.8634609375,68.1295987,1,0.0005576512999999999,0.06868725,1,64,6362,Prob,91.33915781249979,220.8634609375
70195,367.62418211920505,348.134953642384,327.85920000000004,3,0.1658613,0.4937205,154,455,6362,Prob,367.62418211920505,348.134953642384
70196,360.854892617449,414.08071118568296,482.9737,4,0.5196443000000001,1.002618,479,925,6362,Prob,360.854892617449,414.08071118568296
70197,422.36802325581397,380.98965348837197,45.2920000000001,5,1.031016,1.076308,950,992,6362,Prob,422.36802325581397,380.98965348837197
70198,604.215784722222,488.662189583333,127.32626994000002,1,2.3130059999999998e-05,0.1273494,1,144,6363,Target,604.215784722222,488.662189583333
70199,330.390991082803,461.176142038216,153.45420000000001,2,0.16317720000000002,0.3166314,185,341,6363,Target,330.390991082803,461.176142038216
70200,330.924081268882,352.78939637462196,293.0402,3,0.3508324,0.6438726,380,710,6363,Target,330.924081268882,352.78939637462196
70201,368.452336742424,499.59846477272697,231.9764,4,0.6726522,0.9046286,743,1006,6363,Target,368.452336742424,499.59846477272697
70202,404.49308045977006,282.88156954023,153.73229999999998,5,0.9471377000000001,1.10087,1053,1226,6363,Target,404.49308045977006,282.88156954023
70203,134.403470588235,436.590456302521,133.40221630000002,1,0.0004683837,0.1338706,1,119,6363,Prob,134.403470588235,436.590456302521
70204,360.370119047621,454.974734920635,136.6531,2,0.1673279,0.303981,150,275,6363,Prob,360.370119047621,454.974734920635
70205,410.203143749999,357.1126415625,363.91859999999997,3,0.336323,0.7002416,305,624,6363,Prob,410.203143749999,357.1126415625
70206,425.88763461538497,352.07677307692296,55.1672999999999,4,0.7119733,0.7671406,635,686,6363,Prob,425.88763461538497,352.07677307692296
70207,98.82749411764641,343.790877058824,150.99845587000002,1,2.674413e-05,0.15102520000000003,1,170,6364,Target,98.82749411764641,343.790877058824
70208,334.615121281466,376.185265446225,386.1094,2,0.18298370000000003,0.5690930999999999,206,642,6364,Target,334.615121281466,376.185265446225
70209,367.192811460261,410.51380517560096,499.7644,3,0.6002706,1.100035,677,1217,6364,Target,367.192811460261,410.51380517560096
70210,301.226512820512,349.319412393162,254.3927225,1,0.0007184775,0.2551112,1,234,6364,Prob,301.226512820512,349.319412393162
70211,369.834759183674,459.39355795918294,265.8995,2,0.2830321,0.5489316,260,504,6364,Prob,369.834759183674,459.39355795918294
70212,348.57974056603797,518.8502674528299,228.0367,3,0.5704560000000001,0.7984926999999999,524,735,6364,Prob,348.57974056603797,518.8502674528299
70213,433.26947808765,279.648201593625,222.26329274999998,1,2.2407249999999998e-05,0.2222857,1,251,6365,Target,433.26947808765,279.648201593625
70214,263.246968985506,299.46876000000003,309.26120000000003,2,0.2523584,0.5616196,285,629,6365,Target,263.246968985506,299.46876000000003
70215,356.151872916667,492.79952291666604,296.7572,3,0.6026653000000001,0.8994225,675,1010,6365,Target,356.151872916667,492.79952291666604
70216,382.306434782609,315.818356521739,19.6595000000001,4,0.9274976999999999,0.9471572,1041,1063,6365,Target,382.306434782609,315.818356521739
70217,386.510333333333,312.925795906432,151.2415,5,0.9488945,1.100136,1065,1235,6365,Target,386.510333333333,312.925795906432
70218,362.15323010309305,304.963228865979,524.0643,2,0.1724664,0.6965307,158,642,6365,Prob,362.15323010309305,304.963228865979
70219,363.059985148515,503.58406237623706,109.64150000000001,3,0.7345569000000001,0.8441984,677,777,6365,Prob,363.059985148515,503.58406237623706
70220,144.688775816994,347.150159477124,139.58415416,1,2.2045839999999998e-05,0.1396062,1,153,6366,Target,144.688775816994,347.150159477124
70221,351.84962781955,326.056612781955,240.0626,2,0.1691241,0.4091867,185,450,6366,Target,351.84962781955,326.056612781955
70222,338.949135135135,463.361911351351,164.4406,3,0.44768270000000004,0.6121233,476,660,6366,Target,338.949135135135,463.361911351351
70223,355.302103225806,493.79420064516097,135.8906,4,0.6313668,0.7672574000000001,682,836,6366,Target,355.302103225806,493.79420064516097
70224,323.418315789473,318.822631578947,16.701,5,0.7958248,0.8125258000000001,868,886,6366,Target,323.418315789473,318.822631578947
70225,328.291046728973,314.662662928349,285.3363,6,0.8151807,1.100517,889,1209,6366,Target,328.291046728973,314.662662928349
70226,480.425303007519,274.304212030076,142.911657,1,0.001279743,0.1441914,1,133,6366,Prob,480.425303007519,274.304212030076
70227,277.928541203704,299.654639351852,233.5756,2,0.1784882,0.4120638,165,380,6366,Prob,277.928541203704,299.654639351852
70228,371.06277853881204,372.966072146118,255.9508,3,0.4455229,0.7014736999999999,411,629,6366,Prob,371.06277853881204,372.966072146118
70229,347.152912830189,463.01292301886804,285.7552,4,0.7302818,1.016037,655,919,6366,Prob,347.152912830189,463.01292301886804
70230,313.54342105263197,364.507542105263,16.253899999999998,2,0.1718835,0.1881374,191,209,6367,Target,313.54342105263197,364.507542105263
70231,318.011167701863,358.954227018633,289.9715,3,0.190772,0.48074350000000005,212,533,6367,Target,318.011167701863,358.954227018633
70232,348.333443181818,432.659592045454,79.00539999999991,4,0.5118451,0.5908505000000001,568,655,6367,Target,348.333443181818,432.659592045454
70233,357.716978378379,479.745052432433,162.7041,5,0.6149423,0.7776464,681,865,6367,Target,357.716978378379,479.745052432433
70234,387.69691390728303,318.481214569536,296.3643,6,0.8039937,1.100358,895,1196,6367,Target,387.69691390728303,318.481214569536
70235,333.109336538461,289.989231089744,337.56370000000004,2,0.1780639,0.5156276,163,474,6367,Prob,333.109336538461,289.989231089744
70236,433.16245248868796,299.459804072398,238.73659999999998,3,0.5394776,0.7782142,496,716,6367,Prob,433.16245248868796,299.459804072398
70237,352.52441666666704,423.23528872548997,240.00959999999998,4,0.8120184,1.052028,746,949,6367,Prob,352.52441666666704,423.23528872548997
70238,64.3113463768118,303.020417391304,121.56577164999999,1,2.782835e-05,0.12159360000000001,1,138,6368,Target,64.3113463768118,303.020417391304
70239,324.781541062803,318.232011111111,183.2385,2,0.1574344,0.3406729,178,384,6368,Target,324.781541062803,318.232011111111
70240,357.42598412698504,436.950094708995,167.76229999999998,3,0.37412080000000003,0.5418831000000001,422,610,6368,Target,357.42598412698504,436.950094708995
70241,356.66832,455.046846666667,132.01270000000002,4,0.5533245,0.6853372,623,772,6368,Target,356.66832,455.046846666667
70242,305.297159817352,310.843483105024,388.9254,5,0.7118095999999999,1.100735,802,1239,6368,Target,305.297159817352,310.843483105024
70243,251.724365104167,448.60870677083295,208.12785929999998,1,0.0005446407,0.20867249999999998,1,192,6368,Prob,251.724365104167,448.60870677083295
70244,328.28439944134203,329.003652793297,391.10040000000004,2,0.24431599999999998,0.6354164000000001,225,582,6368,Prob,328.28439944134203,329.003652793297
70245,249.613341578947,320.955784210526,204.4184,3,0.659064,0.8634824000000001,604,793,6368,Prob,249.613341578947,320.955784210526
70246,341.605353554503,357.50663080568705,185.7611,2,0.1653395,0.3511006,179,389,6369,Target,341.605353554503,357.50663080568705
70247,281.529841081082,298.793385945947,164.633,3,0.3749433,0.5395763000000001,416,600,6369,Target,281.529841081082,298.793385945947
70248,450.43664742096496,300.835898169717,533.2183000000001,4,0.5670626999999999,1.1002809999999998,631,1231,6369,Target,450.43664742096496,300.835898169717
70249,486.389325714286,395.312271428571,198.564727,1,0.001153973,0.1997187,1,175,6369,Prob,486.389325714286,395.312271428571
70250,329.12804878048803,297.080825853658,236.57139999999998,2,0.2289995,0.4655709,201,405,6369,Prob,329.12804878048803,297.080825853658
70251,265.87917623188304,308.81514115942,372.23429999999996,3,0.48828820000000006,0.8605225000000001,426,770,6369,Prob,265.87917623188304,308.81514115942
70252,350.917924242424,503.01225,70.14839999999998,4,0.899476,0.9696244,806,871,6369,Prob,350.917924242424,503.01225
70253,390.901997244094,302.29604606299097,224.65869999999998,2,0.16718840000000001,0.39184709999999995,188,441,6370,Target,390.901997244094,302.29604606299097
70254,432.643274485597,303.80812345679,213.22510000000003,3,0.4113071,0.6245321999999999,462,704,6370,Target,432.643274485597,303.80812345679
70255,372.953036008231,450.051646296296,447.4232,4,0.6525778,1.100001,736,1221,6370,Target,372.953036008231,450.051646296296
70256,426.739406060607,327.15847489177503,249.84292600000003,1,0.0010256739999999999,0.2508686,1,231,6370,Prob,426.739406060607,327.15847489177503
70257,296.462255681818,319.826650284091,394.6732999999999,2,0.27781300000000003,0.6724863,256,607,6370,Prob,296.462255681818,319.826650284091
70258,340.313875,306.74485,6.1523,2,0.18918,0.1953323,213,220,6371,Target,340.313875,306.74485
70259,348.77459470468597,305.781761099796,435.96990000000005,3,0.197981,0.6339509,223,713,6371,Target,348.77459470468597,305.781761099796
70260,418.569,296.523166666667,4.36110000000001,4,0.6572945,0.6616556,739,744,6371,Target,418.569,296.523166666667
70261,422.043794736841,297.089904736842,168.428,5,0.6661454000000001,0.8345734,749,938,6371,Target,422.043794736841,297.089904736842
70262,364.839360784313,455.430507450981,226.36350000000002,6,0.8743235,1.100687,983,1237,6371,Target,364.839360784313,455.430507450981
70263,156.207339849624,428.3984488721799,144.1100152,1,0.0007408848,0.1448509,1,133,6371,Prob,156.207339849624,428.3984488721799
70264,384.54232542373103,340.388659322034,320.55809999999997,2,0.1797661,0.5003242,165,459,6371,Prob,384.54232542373103,340.388659322034
70265,272.791762857143,332.483232571428,188.5267,3,0.526451,0.7149776999999999,483,657,6371,Prob,272.791762857143,332.483232571428
70266,622.46971958042,445.167177622378,126.49145415999999,1,2.2045839999999998e-05,0.1265135,1,143,6372,Target,622.46971958042,445.167177622378
70267,354.048501746725,433.328009170306,203.1792,2,0.1631858,0.366365,184,412,6372,Target,354.048501746725,433.328009170306
70268,338.212905203046,346.720670939088,701.6471,3,0.3990239,1.100671,449,1236,6372,Target,338.212905203046,346.720670939088
70269,443.846891666666,172.20130166666698,136.23317500000002,1,0.001116025,0.13734920000000003,1,120,6372,Prob,443.846891666666,172.20130166666698
70270,337.72983788235297,314.219339529412,479.31590000000006,2,0.1664342,0.6457501,143,567,6372,Prob,337.72983788235297,314.219339529412
70271,449.597296296296,304.63949259259203,28.4121000000001,3,0.6719510000000001,0.7003630999999999,591,617,6372,Prob,449.597296296296,304.63949259259203
70272,207.68106104651199,284.954067441861,152.32523135,1,2.2768649999999998e-05,0.152348,1,172,6373,Target,207.68106104651199,284.954067441861
70273,336.99345714285704,304.57603673469396,216.72429999999997,2,0.1776996,0.3944239,200,444,6373,Target,336.99345714285704,304.57603673469396
70274,289.927,308.317942721519,279.37249999999995,3,0.41396809999999995,0.6933406,464,779,6373,Target,289.927,308.317942721519
70275,438.397060301508,309.931848743719,179.4751,4,0.7204746999999999,0.8999497999999999,810,1008,6373,Target,438.397060301508,309.931848743719
70276,362.610956284154,483.39662677595595,163.44160000000002,5,0.9369854,1.100427,1048,1230,6373,Target,362.610956284154,483.39662677595595
70277,677.029853846154,308.224650769231,140.7062939,1,0.0005974061,0.1413037,1,130,6373,Prob,677.029853846154,308.224650769231
70278,379.992836760125,296.382168535826,347.09509999999995,2,0.17899779999999998,0.5260929,165,485,6373,Prob,379.992836760125,296.382168535826
70279,337.852771034483,469.09142896551697,163.61229999999998,3,0.5624848000000001,0.7260970999999999,519,663,6373,Prob,337.852771034483,469.09142896551697
70280,579.6136155844159,399.32867727272696,138.33153305000002,1,2.7466950000000003e-05,0.13835899999999998,1,154,6374,Target,579.6136155844159,399.32867727272696
70281,361.703813986013,419.78437132867106,253.1929,2,0.1711422,0.42433509999999997,191,476,6374,Target,361.703813986013,419.78437132867106
70282,364.752267715457,454.174629958959,653.9399,3,0.4462981,1.1002379999999998,501,1231,6374,Target,364.752267715457,454.174629958959
70283,90.9283787878785,354.40338409090896,142.5689657,1,0.0004351343,0.14300410000000002,1,132,6374,Prob,90.9283787878785,354.40338409090896
70284,388.05648689138496,429.132886142322,296.4865,2,0.1790784,0.4755649,165,431,6374,Prob,388.05648689138496,429.132886142322
70285,290.092870466321,354.566659067357,208.03400000000002,3,0.5049245,0.7129585,458,650,6374,Prob,290.092870466321,354.566659067357
70286,266.58618627451,340.68551372549,220.99429999999998,4,0.7281488,0.9491431,664,867,6374,Prob,266.58618627451,340.68551372549
70287,449.772931034482,339.84366689655104,315.4332,5,0.9786448,1.294078,894,1183,6374,Prob,449.772931034482,339.84366689655104
70288,374.425,362.61245,7.416000000000091,6,1.316614,1.3240299999999998,1204,1211,6374,Prob,374.425,362.61245
70289,370.594166666666,362.3153125,76.88499999999989,7,1.329458,1.4063430000000001,1216,1287,6374,Prob,370.594166666666,362.3153125
70290,559.075205844156,388.283811038961,161.11574009,1,2.565991e-05,0.1611414,1,154,6375,Target,559.075205844156,388.283811038961
70291,370.60362827586096,421.724895172414,257.847,2,0.1753924,0.4332394,169,458,6375,Target,370.60362827586096,421.724895172414
70292,350.905761772854,506.263932686981,638.7015,3,0.4578325,1.0965340000000001,486,1207,6375,Target,350.905761772854,506.263932686981
70293,330.08595088757403,398.000072189349,196.01930000000002,2,0.1834825,0.3795018,169,337,6375,Prob,330.08595088757403,398.000072189349
70294,351.24027965368,498.30123852813796,248.66880000000003,3,0.4051494,0.6538182,360,590,6375,Prob,351.24027965368,498.30123852813796
70295,334.84455177305,316.53145106383,152.8589,4,0.6920999,0.8449588,625,765,6375,Prob,334.84455177305,316.53145106383
70296,275.125742857143,317.91145714285705,6.46449999999998,5,0.8669548,0.8734193000000001,785,791,6375,Prob,275.125742857143,317.91145714285705
70297,277.37511974249,317.882279399142,252.7357,6,0.8755433000000001,1.128279,793,1025,6375,Prob,277.37511974249,317.882279399142
70298,448.317542452829,319.732096383647,695.402,7,1.157728,1.85313,1052,1687,6375,Prob,448.317542452829,319.732096383647
70299,275.7804095,323.57582149999996,221.162,8,1.886623,2.107785,1717,1916,6375,Prob,275.7804095,323.57582149999996
70300,165.56229090909,394.086717045454,156.87493135,1,2.2768649999999998e-05,0.1568977,1,176,6376,Target,165.56229090909,394.086717045454
70301,384.775439862543,337.567895532646,257.08160000000004,2,0.18942179999999997,0.44650340000000005,213,503,6376,Target,384.775439862543,337.567895532646
70302,301.665521739131,323.786385093168,141.43349999999998,3,0.47312139999999997,0.6145549,533,693,6376,Target,301.665521739131,323.786385093168
70303,375.153694999999,490.225028,350.5611,4,0.6553979,1.005959,739,1138,6376,Target,375.153694999999,490.225028
70304,370.3731,398.98721625,69.569,5,1.031028,1.1005969999999998,1166,1245,6376,Target,370.3731,398.98721625
70305,532.127376153846,258.859090769231,140.2187544,1,0.00034044559999999997,0.14055920000000002,1,130,6376,Prob,532.127376153846,258.859090769231
70306,325.93298359375,279.7727578125,137.27550000000002,2,0.1727931,0.31006859999999997,160,287,6376,Prob,325.93298359375,279.7727578125
70307,281.017640888888,296.783730666667,242.3395,3,0.3305336,0.5728731,306,530,6376,Prob,281.017640888888,296.783730666667
70308,468.749270496895,327.923616770186,348.78720000000004,4,0.6101078000000001,0.958895,564,885,6376,Prob,468.749270496895,327.923616770186
70309,282.51659308943,324.87159186991903,265.5584,5,0.9895845999999999,1.2551430000000001,913,1158,6376,Prob,282.51659308943,324.87159186991903
70310,349.435869039146,429.806685053381,303.135,6,1.297288,1.600423,1197,1477,6376,Prob,349.435869039146,429.806685053381
70311,471.2837,347.59297999999995,4.38400000000017,7,1.6270790000000002,1.6314629999999999,1501,1505,6376,Prob,471.2837,347.59297999999995
70312,482.634108379888,342.090601675978,216.686,8,1.63578,1.852466,1509,1687,6376,Prob,482.634108379888,342.090601675978
70313,270.31037532467496,318.968341558442,331.995,9,1.8827060000000002,2.214701,1715,2022,6376,Prob,270.31037532467496,318.968341558442
70314,394.459402985075,421.490002985075,508.8560000000001,10,2.250184,2.75904,2055,2523,6376,Prob,394.459402985075,421.490002985075
70315,477.910381764705,347.602509411764,182.316,11,2.790269,2.972585,2551,2720,6376,Prob,477.910381764705,347.602509411764
70316,347.493002290076,318.100078117048,348.89599999999996,2,0.1668957,0.5157917000000001,161,553,6377,Target,347.493002290076,318.100078117048
70317,376.00913975155294,290.9925310559,142.09040000000002,3,0.7274383000000001,0.8695287,792,952,6377,Target,376.00913975155294,290.9925310559
70318,440.60419609375,286.2615578125,113.3411,4,0.9871639000000001,1.1005049999999998,1078,1205,6377,Target,440.60419609375,286.2615578125
70319,535.6124288288289,258.91898198198203,139.925994,1,0.001085306,0.14101129999999998,1,111,6377,Prob,535.6124288288289,258.91898198198203
70320,325.96534340659304,277.708121428572,198.4111,2,0.17296229999999999,0.3713734,137,318,6377,Prob,325.96534340659304,277.708121428572
70321,271.567115037595,294.821911278196,287.14559999999994,3,0.3935902,0.6807358,338,603,6377,Prob,271.567115037595,294.821911278196
70322,440.42552996845495,310.088814195584,343.7838,4,0.7098691999999999,1.0536530000000002,629,945,6377,Prob,440.42552996845495,310.088814195584
70323,289.422932051281,299.176569230769,169.018,5,1.0823969999999998,1.251415,971,1126,6377,Prob,289.422932051281,299.176569230769
70324,362.714419277109,478.295029638554,451.092,6,1.288203,1.739295,1160,1574,6377,Prob,362.714419277109,478.295029638554
70325,325.790119166667,287.7598275,261.49,7,1.774302,2.035792,1606,1845,6377,Prob,325.790119166667,287.7598275
70326,269.595081690141,291.97548415493,328.392,8,2.057579,2.385971,1865,2148,6377,Prob,269.595081690141,291.97548415493
70327,445.209328455284,308.17585040650397,131.829,9,2.416992,2.548821,2176,2298,6377,Prob,445.209328455284,308.17585040650397
70328,392.45057960396105,485.71190910891096,555.357,10,2.588303,3.1436599999999997,2334,2838,6377,Prob,392.45057960396105,485.71190910891096
70329,285.240843452381,279.779861309524,186.276,11,3.182122,3.3683980000000004,2873,3040,6377,Prob,285.240843452381,279.779861309524
70330,272.588079285714,295.08686428571497,151.68900000000002,12,3.382451,3.5341400000000003,3053,3192,6377,Prob,272.588079285714,295.08686428571497
70331,435.786771428571,308.668673502304,468.5319999999999,13,3.5655919999999997,4.034123999999999,3221,3654,6377,Prob,435.786771428571,308.668673502304
70332,280.431553990611,296.098937558686,230.816,14,4.0644089999999995,4.295225,3682,3894,6377,Prob,280.431553990611,296.098937558686
70333,389.347103703704,395.421903703704,33.9350000000005,15,4.329559,4.363494,3926,3952,6377,Prob,389.347103703704,395.421903703704
70334,118.81527160493799,252.99813580247002,143.78439275000002,1,2.2407249999999998e-05,0.14380679999999998,1,162,6378,Target,118.81527160493799,252.99813580247002
70335,374.090011764706,369.84099705882403,150.59660000000002,2,0.1769677,0.32756430000000003,199,368,6378,Target,374.090011764706,369.84099705882403
70336,364.088536231885,486.99166775362295,243.689,3,0.3556503,0.5993393,400,675,6378,Target,364.088536231885,486.99166775362295
70337,367.640375733853,328.765546575342,459.84040000000005,4,0.6404916,1.1003319999999999,721,1231,6378,Target,367.640375733853,328.765546575342
70338,129.814099285714,298.828665714285,152.088444,1,0.0006718560000000001,0.1527603,1,140,6378,Prob,129.814099285714,298.828665714285
70339,357.330357142857,343.837842857143,14.310299999999998,2,0.18449400000000002,0.1988043,169,182,6378,Prob,357.330357142857,343.837842857143
70340,362.067035999999,348.5349528,543.3286999999999,3,0.20317879999999996,0.7465075,185,684,6378,Prob,362.067035999999,348.5349528
70341,46.9089913043478,439.328719565217,123.38005415999999,1,2.2045839999999998e-05,0.1234021,1,138,6379,Target,46.9089913043478,439.328719565217
70342,343.895028697572,325.64105275938203,399.2931,2,0.16671789999999997,0.5660109999999999,187,639,6379,Target,343.895028697572,325.64105275938203
70343,435.11094117646894,308.49005947712396,134.6339,3,0.5898802,0.7245140999999999,666,818,6379,Target,435.11094117646894,308.49005947712396
70344,357.306343915345,473.683262169311,337.959,4,0.762279,1.1002379999999998,861,1238,6379,Target,357.306343915345,473.683262169311
70345,587.515788059702,305.146315671642,144.2593022,1,0.0008109978,0.14507029999999999,1,134,6379,Prob,587.515788059702,305.146315671642
70346,341.770100653595,292.827429084967,340.4521,2,0.1783823,0.5188344,165,470,6379,Prob,341.770100653595,292.827429084967
70347,442.637250657895,314.73595328947397,164.12910000000002,3,0.5438715999999999,0.7080006999999999,493,644,6379,Prob,442.637250657895,314.73595328947397
70348,360.771973193473,442.96795198135203,463.8416,4,0.7405754,1.204417,674,1102,6379,Prob,360.771973193473,442.96795198135203
70349,358.32556666666704,521.281922115385,337.81,5,1.2305059999999999,1.568316,1126,1437,6379,Prob,358.32556666666704,521.281922115385
70350,392.061363257575,534.929613257576,286.163,6,1.5877569999999999,1.87392,1455,1718,6379,Prob,392.061363257575,534.929613257576
70351,325.782773749999,358.11228125,285.28795415999997,1,2.2045839999999998e-05,0.28531,1,320,6380,Target,325.782773749999,358.11228125
70352,314.578025906734,317.075799481866,169.23329999999999,2,0.30728140000000004,0.4765147,345,537,6380,Target,314.578025906734,317.075799481866
70353,368.454581349206,516.564659325398,447.9455,3,0.5180573,0.9660028,584,1087,6380,Target,368.454581349206,516.564659325398
70354,303.787026724138,339.398619827586,103.22109999999999,4,0.9969089,1.1001299999999998,1122,1237,6380,Target,303.787026724138,339.398619827586
70355,60.31710937500011,481.507384375,149.8965084,1,0.0005525916,0.1504491,1,128,6380,Prob,60.31710937500011,481.507384375
70356,376.8942,442.94735999999995,4.3896999999999995,2,0.19048829999999997,0.194878,165,169,6380,Prob,376.8942,442.94735999999995
70357,382.332780952381,434.463016190476,113.00230000000002,3,0.19704029999999997,0.3100426,171,275,6380,Prob,382.332780952381,434.463016190476
70358,371.986269035532,289.49531065989896,213.6983,4,0.3381192,0.5518175000000001,301,497,6380,Prob,371.986269035532,289.49531065989896
70359,254.681517684888,302.239670418007,338.7549,5,0.5775099,0.9162648000000001,521,831,6380,Prob,254.681517684888,302.239670418007
70360,296.651822844827,476.033050862069,209.97937163999998,1,2.7828359999999997e-05,0.2100072,1,232,6381,Target,296.651822844827,476.033050862069
70361,382.230715957447,390.24820936170306,857.3396999999999,2,0.2430153,1.100355,269,1208,6381,Target,382.230715957447,390.24820936170306
70362,466.37587103448305,381.11822827586195,157.436902,1,0.001001098,0.15843800000000002,1,145,6381,Prob,466.37587103448305,381.11822827586195
70363,350.434473459715,403.113587677725,489.97200000000004,2,0.1844478,0.6744198,169,590,6381,Prob,350.434473459715,403.113587677725
70364,340.587895294117,468.02814588235196,92.4064,3,0.6972621999999999,0.7896685999999999,611,695,6381,Prob,340.587895294117,468.02814588235196
70365,330.087048387096,332.74608354838796,280.1842,2,0.1878161,0.4680003,212,521,6382,Target,330.087048387096,332.74608354838796
70366,348.40746497764604,482.38022637854004,593.8185,3,0.5062935000000001,1.100112,564,1234,6382,Target,348.40746497764604,482.38022637854004
